year,code,amount,last_amount,name,topname,depname,depcat,category,cat,ref,comment
2017,2.16.1.1-33023060101,50683000,51339000,行政管理,高雄市政府主管,高雄市前金區公所,高雄市前金區公所,一般行政,高雄市政府主管,2.16.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費34,598千元與上年度同。
2.基本行政工作維持費637千元，較上年度減列汰換公務車及三節慰問金等經費656千元。
3.里鄰長及里幹事相關經費15,448千元與上年度同。"
2017,2.16.2.1-33023060401,13238000,14847000,業務管理,高雄市政府主管,高雄市前金區公所,高雄市前金區公所,區公所業務,高雄市政府主管,2.16.2.1,"本年度預算數較上年度減列1,609千元，包括：
1.區公所共同費用項目經費10,394千元，較上年度減列區里公共設施及環境改善(105年補辦預算)等經費1,634千元。
2.辦理中央補助業務經費299千元與上年度同。
3.其他業務運作經費2,545千元，較上年度增列資訊設備等經費25千元。"
2017,2.16.3.1-33023062201,0,1965000,廳舍修建,高雄市政府主管,高雄市前金區公所,高雄市前金區公所,廳舍興建與充實設備,高雄市政府主管,2.16.3.1,"上年度辦理行政中心五樓頂漏水整修工程，預算業已編竣，所列1,965千元如數減列。"
2017,2.16.4.1-60023060201,1238000,1000000,小型工程,高雄市政府主管,高雄市前金區公所,高雄市前金區公所,基層建設,高雄市政府主管,2.16.4.1,"本年度編列項目如下：
1.修建6公尺以下巷道工程1,010千元。
2.6公尺以下道路維護費228千元。"
2017,2.17.1.1-33023070101,126972000,127898000,行政管理,高雄市政府主管,高雄市苓雅區公所,高雄市苓雅區公所,一般行政,高雄市政府主管,2.17.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費74,187千元與上年度同。
2.基本行政工作維持費1,262千元，較上年度減列汰換公務車及三節慰問金等經費926千元。
3.里鄰長及里幹事相關經費51,523千元與上年度同。"
2017,2.17.2.1-33023070401,65853000,70416000,業務管理,高雄市政府主管,高雄市苓雅區公所,高雄市苓雅區公所,區公所業務,高雄市政府主管,2.17.2.1,"本年度預算數較上年度減列4,563千元，包括：
1.區公所共同費用項目經費46,125千元，較上年度減列區里公共設施及環境改善(105年補辦預算)等經費4,320千元。
2.辦理中央補助與及回饋金業務經費15,731千元，較上年度增列282千元。
3.其他業務運作經費3,997千元，較上年度減列水電費及設備養護等經費525千元。"
2017,2.17.3.1-60023070201,8964000,7000000,小型工程,高雄市政府主管,高雄市苓雅區公所,高雄市苓雅區公所,基層建設,高雄市政府主管,2.17.3.1,"本年度編列項目如下：
1.修建6公尺以下巷道工程及小型排水溝工程7,886千元。
2.6公尺以下道路維護費1,078千元。"
2017,2.18.1.1-33023080101,115703000,115764000,行政管理,高雄市政府主管,高雄市前鎮區公所,高雄市前鎮區公所,一般行政,高雄市政府主管,2.18.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費70,628千元與上年度同。
2.基本行政工作維持費1,055千元，較上年度減列三節慰問金等經費290千元。
3.里鄰長及里幹事相關經費44,020千元，較上年度增列229千元。"
2017,2.18.2.1-33023080401,89682000,96653000,業務管理,高雄市政府主管,高雄市前鎮區公所,高雄市前鎮區公所,區公所業務,高雄市政府主管,2.18.2.1,"本年度預算數較上年度減列6,971千元，包括：
1.區公所共同費用項目經費46,496千元，較上年度減列區里公共設施及環境改善(105年補辦預算)等經費3,804千元。
2.辦理中央補助與回饋金業務經費38,749千元，較上年度減列800千元。
3.其他業務運作經費4,437千元，較上年度減列辦公廳舍修繕等經費167千元。
4.上年度辦理崗山仔南區活動中心電梯汰換工程，預算業已編竣，所列2,200千元如數減列。"
2017,2.18.3.1-33023082201,5000000,6124000,廳舍修建,高雄市政府主管,高雄市前鎮區公所,高雄市前鎮區公所,廳舍興建與充實設備,高雄市政府主管,2.18.3.1,"本年度編列歸墊住宅基金代為興建竹西里活動中心本金與墊款息5,000千元。"
2017,2.18.4.1-60023080201,5529000,4350000,小型工程,高雄市政府主管,高雄市前鎮區公所,高雄市前鎮區公所,基層建設,高雄市政府主管,2.18.4.1,"本年度編列項目如下：
1.修建6公尺以下巷道工程及小型排水溝工程4,534千元。
2.6公尺以下道路維護費995千元。"
2017,2.19.1.1-33023090101,39603000,39072000,行政管理,高雄市政府主管,高雄市旗津區公所,高雄市旗津區公所,一般行政,高雄市政府主管,2.19.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費29,323千元與上年度同。
2.基本行政工作維持費1,247千元，較上年度增列汰換公務車等經費531千元。
3.里鄰長及里幹事相關經費9,033千元與上年度同。"
2017,2.19.2.1-33023090401,12487000,13220000,業務管理,高雄市政府主管,高雄市旗津區公所,高雄市旗津區公所,區公所業務,高雄市政府主管,2.19.2.1,"本年度預算數較上年度減列733千元，包括：
1.區公所共同費用項目經費8,176千元，較上年度減列區里公共設施及環境改善(105年補辦預算)等經費590千元。
2.辦理中央補助與回饋金業務經費1,099千元，較上年度增列50千元。
3.其他業務運作經費3,212千元，較上年度減列設備養護等經費193千元。"
2017,2.19.3.1-33023092201,0,460000,廳舍修建,高雄市政府主管,高雄市旗津區公所,高雄市旗津區公所,廳舍興建與充實設備,高雄市政府主管,2.19.3.1,上年度辦理眷屬宿舍拆除工程，預算業已編竣，所列460千元如數減列。
2017,2.19.4.1-60023090201,2500000,1250000,小型工程,高雄市政府主管,高雄市旗津區公所,高雄市旗津區公所,基層建設,高雄市政府主管,2.19.4.1,"本年度編列項目如下：
1.修建6公尺以下巷道工程及小型排水溝工程2,410千元。
2.6公尺以下道路維護費90千元。"
2017,2.20.1.1-33023100101,88364000,88917000,行政管理,高雄市政府主管,高雄市小港區公所,高雄市小港區公所,一般行政,高雄市政府主管,2.20.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費61,526千元與上年度同。
2.基本行政工作維持費1,628千元，較上年度減列三節慰問金等經費191千元。
3.里鄰長及里幹事相關經費25,210千元，較上年度減列362千元。"
2017,2.20.2.1-33023100401,135328000,167162000,業務管理,高雄市政府主管,高雄市小港區公所,高雄市小港區公所,區公所業務,高雄市政府主管,2.20.2.1,"本年度預算數較上年度減列31,834千元，包括：
1.區公所共同費用項目經費25,982千元，較上年度減列區里公共設施及環境改善(105年補辦預算)等經費2,480千元。
2.辦理中央補助及與回饋金業務經費104,049千元，較上年度減列29,337千元。
3.其他業務運作經費5,297千元，較上年度減列表冊印刷等經費17千元。"
2017,2.20.3.1-33023102201,1000000,3600000,廳舍修建,高雄市政府主管,高雄市小港區公所,高雄市小港區公所,廳舍興建與充實設備,高雄市政府主管,2.20.3.1,"本年度編列台電促協金捐助辦理基層公共建設等1,000千元。"
2017,2.20.4.1-60023100201,53900000,20550000,小型工程,高雄市政府主管,高雄市小港區公所,高雄市小港區公所,基層建設,高雄市政府主管,2.20.4.1,"本年度編列項目如下：
1.修建6公尺以下巷道工程及小型排水溝工程5,400千元。
2.經濟部水利署捐助辦理水資源保育、排水、道路及綠美化相關工程15,000千元。
3.台電電協會發電促協金捐助辦理基層公共建設等33,500千元。"
2017,2.21.1.1-33023110101,165323000,167861000,行政管理,高雄市政府主管,高雄市鳳山區公所,高雄市鳳山區公所,一般行政,高雄市政府主管,2.21.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費100,999千元，與上年度同。
2.基本行政工作維持費5,440千元，較上年度減列退休人員三節慰問金及影印機租金等經費758千元。
3.里鄰長及里幹事相關經費58,884千元，較上年度減列1,780千元。"
2017,2.21.2.1-33023110401,106949000,118435000,業務管理,高雄市政府主管,高雄市鳳山區公所,高雄市鳳山區公所,區公所業務,高雄市政府主管,2.21.2.1,"本年度預算數較上年度減列11,486千元，包括：
1.區公所共同費用項目經費71,640千元，較上年度減列區里公共設施及環境改善費(105年補辦預算)等經費4,133千元。
2.辦理中央補助與回饋金業務經費5,049千元，較上年度減列4,150千元。
3.其他業務運作經費30,260千元，較上年度減列業務助理薪資等經費3,203千元。"
2017,2.21.3.1-60023110201,19432000,15100000,小型工程,高雄市政府主管,高雄市鳳山區公所,高雄市鳳山區公所,基層建設,高雄市政府主管,2.21.3.1,"本年度編列項目如下：
1.修建6公尺以下巷道工程及小型排水溝工程12,260千元。
2.6公尺以下道路維護費7,172千元。"
2017,2.22.1.1-33023120101,70903000,71326000,行政管理,高雄市政府主管,高雄市林園區公所,高雄市林園區公所,一般行政,高雄市政府主管,2.22.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費49,722千元與上年度同。
2.基本行政工作維持費4,755千元，較上年度減列退休人員三節慰問金等經費247千元。
3.里鄰長及里幹事相關經費16,426千元，較上年度減列176千元。"
2017,2.22.2.1-33023120401,129385000,162319000,業務管理,高雄市政府主管,高雄市林園區公所,高雄市林園區公所,區公所業務,高雄市政府主管,2.22.2.1,"本年度預算數較上年度減列32,934千元，包括：
1.區公所共同費用項目經費18,819千元，較上年度減列區里公共設施及環境改善費(105年補辦預算)等經費2,421千元。
2.中央補助及回饋金101,877千元，較上年度減列30,240千元。
3.其他業務運作經費8,689千元，較上年度減列監視器系統電費及網際網路等經費273千元。"
2017,2.22.3.1-60023120201,7344000,5700000,小型工程,高雄市政府主管,高雄市林園區公所,高雄市林園區公所,基層建設,高雄市政府主管,2.22.3.1,"本年度編列項目如下：
1.修建6公尺以下巷道工程5,000千元。
2.6公尺以下道路維護費2,344千元。"
2017,2.23.1.1-33023130101,87682000,87990000,行政管理,高雄市政府主管,高雄市大寮區公所,高雄市大寮區公所,一般行政,高雄市政府主管,2.23.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費66,026千元，與上年度相同。
2.基本行政工作維持費3,760千元，較上年度退休人員三節慰問金等經費285千元。
3.里鄰長及里幹事相關經費17,896千元，較上年度減列23千元。"
2017,2.23.2.1-33023130401,67918000,72166000,業務管理,高雄市政府主管,高雄市大寮區公所,高雄市大寮區公所,區公所業務,高雄市政府主管,2.23.2.1,"本年度預算數較上年度減列4,248千元，包括：
1.區公所共同費用項目經費25,252千元，較上年度減列區里公共設施及環境改善費(補辦預算)等經費2,180千元。
2.辦理中央補助與回饋金業務經費31,329千元，較上年度減列360千元。
3.其他業務運作經費11,337千元，較上年度減列臨時人員酬金等經費1,708千元。"
2017,2.23.3.1-60023130201,12804000,12000000,小型工程,高雄市政府主管,高雄市大寮區公所,高雄市大寮區公所,基層建設,高雄市政府主管,2.23.3.1,"本年度編列項目如下：
1.修建6公尺以下巷道工程9,804千元。
2.6公尺以下道路維護費3,000千元。"
2017,2.24.1.1-33023140101,61816000,62675000,行政管理,高雄市政府主管,高雄市大樹區公所,高雄市大樹區公所,一般行政,高雄市政府主管,2.24.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費48,424千元，較上年度減列約僱人員1人之人事費442千元。
2.基本行政工作維持費1,371千元，較上年度減列退休人員三節慰問金等經費297千元。
3.里鄰長及里幹事相關經費12,021千元，較上年度減列120千元。"
