,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,02902,,,,,,,"　50290200000
　新北市三重區公所",,,"780,374",,"793,367",,"766,488",,"-12,993",,,,,
,,,,,,09,,,,,"　　503029020900
　　區政業務",,,"780,374",,"793,367",,"766,488",,"-12,993",,,,,
,,,,,,,,,01,,"　　　5103029020901
　　　區政業務",,,"779,374",,"792,367",,"766,488",,"-12,993",,,"經常門詳2-9-2冊18-26頁
資本門詳2-9-2冊28頁
一、本預算數係區政業務之
　　經費
二、本年度預算數779,374
　　千元，包括:
　　1.人事費173,704千元
　　2.業務費434,435千元
　　3.設備及投資
　　　134,230千元
　　4.獎補助費37,005千元
三、本年度較上年度減少
　　12,993千元，包括：
　　減列業務費14,178千元
　　增列設備及投資1,600千元
　　減列獎補助費415千元
分支計畫包括：
一般行政247,437千元、民政業務272,012千元、役政及防災業務1,204千元、農漁業務51千元、水利業務8,845千元、交通業務2,564千元、社會文化58,145千元、道路及公園業務54,886千元、建築及設備134,230千元。
",,
,,,,,,,,,02,,"　　　5103029020902
　　　第一預備金",,,"1,000",,"1,000",,,,,,,"經常門詳2-9-2冊27頁
一、本預算數係第一預備金
　　之經費
二、本年度預算數1,000
　　千元，包括:
　　1.預備金1,000千元
",,
,,,,02903,,,,,,,"　50290300000
　新北市中和區公所",,,"676,638",,"662,890",,"660,987",,"13,748",,,,,
,,,,,,09,,,,,"　　503029030900
　　區政業務",,,"676,638",,"662,890",,"660,987",,"13,748",,,,,
,,,,,,,,,01,,"　　　5103029030901
　　　區政業務",,,"675,138",,"661,390",,"660,987",,"13,748",,,"經常門詳2-9-3冊16-25頁
資本門詳2-9-3冊27-28頁
一、本預算數係區政業務之
　　經費
二、本年度預算數675,138
　　千元，包括:
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"　　1.人事費132,728千元
　　2.業務費371,938千元
　　3.設備及投資
　　　129,171千元
　　4.獎補助費41,301千元
三、本年度較上年度增加
　　13,748千元，包括：
　　減列業務費11,607千元
　　增列設備及投資
　　25,381千元
　　減列獎補助費26千元
分支計畫包括：
一般行政214,984千元、民政業務237,916千元、役政及防災業務1,292千元、農漁業務158千元、水利業務14,884千元、交通業務1,380千元、社會文化31,259千元、道路及公園業務44,094千元、建築及設備129,171千元。
",,
,,,,,,,,,02,,"　　　5103029030902
　　　第一預備金",,,"1,500",,"1,500",,,,,,,"經常門詳2-9-3冊26頁
一、本預算數係第一預備金
　　之經費
二、本年度預算數1,500
　　千元，包括:
　　1.預備金1,500千元
",,
,,,,02904,,,,,,,"　50290400000
　新北市永和區公所",,,"409,477",,"417,849",,"413,482",,"-8,371",,,,,
,,,,,,09,,,,,"　　503029040900
　　區政業務",,,"409,477",,"417,849",,"413,482",,"-8,371",,,,,
,,,,,,,,,01,,"　　　5103029040901
　　　區政業務",,,"408,977",,"417,349",,"413,482",,"-8,371",,,"經常門詳2-9-4 冊16-22頁
資本門詳2-9-4冊24頁
一、本預算數係區政業務之
　　經費
二、本年度預算數408,977
　　千元，包括:
　　1.人事費106,215千元
　　2.業務費220,696千元
　　3.設備及投資
　　　64,097千元
　　4.獎補助費17,969千元
三、本年度較上年度減少
　　8,371千元，包括：
　　減列業務費8,172千元
　　減列獎補助費199千元
分支計畫包括：
一般行政158,663千元、民政業務136,605千元、役政及防災業務1,237千元、農漁業務24千元、水利業務5,540千元、交通業務1,145千元、社會文化24,007千元、道路及公園業務17,659千元、建築及設備64,097千元。
",,
,,,,,,,,,02,,"　　　5103029040902
　　　第一預備金",,,500,,500,,,,,,,"經常門詳2-9-4冊23頁
一、本預算數係第一預備金
　　之經費
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,12,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"二、本年度預算數500
　　千元，包括:
　　1.預備金500千元
",,
,,,,02905,,,,,,,"　50290500000
　新北市新莊區公所",,,"686,801",,"688,210",,"679,245",,"-1,408",,,,,
,,,,,,09,,,,,"　　503029050900
　　區政業務",,,"686,801",,"688,210",,"679,245",,"-1,408",,,,,
,,,,,,,,,01,,"　　　5103029050901
　　　區政業務",,,"685,301",,"686,710",,"679,245",,"-1,408",,,"經常門詳2-9-5冊19-26頁
資本門詳2-9-5冊28-29頁
一、本預算數係區政業務之
　　經費
二、本年度預算數685,301
　　千元，包括:
　　1.人事費120,431千元
　　2.業務費376,861千元
　　3.設備及投資
　　　163,738千元
　　4.獎補助費24,271千元
三、本年度較上年度減少
　　1,408千元，包括：
　　減列業務費1,323千元
　　減列設備及投資126千元
　　增列獎補助費41千元
分支計畫包括：
一般行政195,301千元、民政業務190,877千元、役政及防災業務1,360千元、農漁業務169千元、水利業務24,510千元、交通業務4,649千元、社會文化30,911千元、道路及公園業務73,786千元、建築及設備163,738千元。
",,
,,,,,,,,,02,,"　　　5103029050902
　　　第一預備金",,,"1,500",,"1,500",,,,,,,"經常門詳2-9-5冊27頁
一、本預算數係第一預備金
　　之經費
二、本年度預算數1,500
　　千元，包括:
　　1.預備金1,500千元
",,
,,,,02906,,,,,,,"　50290600000
　新北市新店區公所",,,"572,267",,"584,048",,"554,909",,"-11,781",,,,,
,,,,,,09,,,,,"　　503029060900
　　區政業務",,,"572,267",,"584,048",,"554,909",,"-11,781",,,,,
,,,,,,,,,01,,"　　　5103029060901
　　　區政業務",,,"571,767",,"583,548",,"554,909",,"-11,781",,,"經常門詳2-9-6冊16-23頁
資本門詳2-9-6冊25-26頁
一、本預算數係區政業務之
　　經費
二、本年度預算數571,767
　　千元，包括:
　　1.人事費112,068千元
　　2.業務費268,017千元
　　3.設備及投資
　　　119,017千元
　　4.獎補助費72,665千元
三、本年度較上年度減少
　　11,781千元，包括：
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,13,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"　　減列業務費10,841千元
　　減列設備及投資8,816千元
　　增列獎補助費7,876千元
分支計畫包括：
一般行政157,753千元、民政業務207,329千元、役政及防災業務1,224千元、農漁業務2,114千元、水利業務7,010千元、交通業務2,286千元、觀光經濟10,496千元、社會文化26,070千元、道路及公園業務38,468千元、建築及設備119,017千元。
",,
,,,,,,,,,02,,"　　　5103029060902
　　　第一預備金",,,500,,500,,,,,,,"經常門詳2-9-6冊24頁
一、本預算數係第一預備金
　　之經費
二、本年度預算數500
　　千元，包括:
　　1.預備金500千元
",,
,,,,02907,,,,,,,"　50290700000
　新北市樹林區公所",,,"344,241",,"350,617",,"345,555",,"-6,375",,,,,
,,,,,,09,,,,,"　　503029070900
　　區政業務",,,"344,241",,"350,617",,"345,555",,"-6,375",,,,,
,,,,,,,,,01,,"　　　5103029070901
　　　區政業務",,,"343,941",,"350,317",,"345,555",,"-6,375",,,"經常門詳2-9-7冊16-23頁
資本門詳2-9-7冊25-26頁
一、本預算數係區政業務之
　　經費
二、本年度預算數343,941
　　千元，包括:
　　1.人事費68,407千元
　　2.業務費159,928千元
　　3.設備及投資
　　　101,101千元
　　4.獎補助費14,505千元
三、本年度較上年度減少
　　6,375千元，包括：
　　減列業務費6,750千元
　　增列設備及投資500千元
　　減列獎補助費125千元
分支計畫包括：
一般行政104,871千元、民政業務98,407千元、役政及防災業務891千元、農漁業務129千元、水利業務1,303千元、交通業務2,400千元、觀光經濟911千元、社會文化15,211千元、道路及公園業務18,717千元、建築及設備101,101千元。
",,
,,,,,,,,,02,,"　　　5103029070902
　　　第一預備金",,,300,,300,,,,,,,"經常門詳2-9-7冊24頁
一、本預算數係第一預備金
　　之經費
二、本年度預算數300
　　千元，包括:
　　1.預備金300千元
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,14,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,02908,,,,,,,"　50290800000
　新北市鶯歌區公所",,,"201,616",,"203,772",,"203,514",,"-2,156",,,,,
,,,,,,09,,,,,"　　503029080900
　　區政業務",,,"201,616",,"203,772",,"203,514",,"-2,156",,,,,
,,,,,,,,,01,,"　　　5103029080901
　　　區政業務",,,"201,516",,"203,672",,"203,514",,"-2,156",,,"經常門詳2-9-8冊16-22頁
資本門詳2-9-8冊24-25頁
一、本預算數係區政業務之
　　經費
二、本年度預算數201,516
　　千元，包括:
　　1.人事費49,029千元
　　2.業務費100,473千元
　　3.設備及投資
　　　46,228千元
　　4.獎補助費5,786千元
三、本年度較上年度減少
　　2,156千元，包括：
　　增列業務費836千元
　　減列設備及投資1,200千元
　　減列獎補助費1,792千元
分支計畫包括：
一般行政74,114千元、民政業務44,701千元、役政及防災業務545千元、農漁業務115千元、交通業務1,200千元、社會文化7,628千元、道路及公園業務26,985千元、建築及設備46,228千元。
",,
,,,,,,,,,02,,"　　　5103029080902
　　　第一預備金",,,100,,100,,,,,,,"經常門詳2-9-8冊23頁
一、本預算數係第一預備金
　　之經費
二、本年度預算數100
　　千元，包括:
　　1.預備金100千元
",,
,,,,02909,,,,,,,"　50290900000
　新北市三峽區公所",,,"254,885",,"269,187",,"264,367",,"-14,301",,,,,
,,,,,,09,,,,,"　　503029090900
　　區政業務",,,"254,885",,"269,187",,"264,367",,"-14,301",,,,,
,,,,,,,,,01,,"　　　5103029090901
　　　區政業務",,,"254,585",,"268,887",,"264,367",,"-14,301",,,"經常門詳2-9-9冊17-24頁
資本門詳2-9-9冊26-27頁
一、本預算數係區政業務之
　　經費
二、本年度預算數254,585
　　千元，包括:
　　1.人事費55,621千元
　　2.業務費122,556千元
　　3.設備及投資
　　　68,401千元
　　4.獎補助費8,007千元
三、本年度較上年度減少
　　14,301千元，包括：
　　減列業務費4,537千元
　　減列設備及投資9,762千元
　　減列獎補助費2千元
分支計畫包括：
一般行政81,554千元、民政業",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"務70,889千元、役政及防災業務612千元、農漁業務552千元、水利業務3,996千元、交通業務616千元、觀光經濟221千元、社會文化8,984千元、道路及公園業務18,760千元、建築及設備68,401千元。
",,
,,,,,,,,,02,,"　　　5103029090902
　　　第一預備金",,,300,,300,,,,,,,"經常門詳2-9-9冊25頁
一、本預算數係第一預備金
　　之經費
二、本年度預算數300
　　千元，包括:
　　1.預備金300千元
",,
,,,,02910,,,,,,,"　50291000000
　新北市淡水區公所",,,"456,444",,"426,244",,"610,098",,"30,201",,,,,
,,,,,,09,,,,,"　　503029100900
　　區政業務",,,"456,444",,"426,244",,"610,098",,"30,201",,,,,
,,,,,,,,,01,,"　　　5103029100901
　　　區政業務",,,"456,144",,"425,944",,"610,098",,"30,201",,,"經常門詳2-9-10冊18-24頁
資本門詳2-9-10冊26頁
一、本預算數係區政業務之
　　經費
二、本年度預算數456,144
　　千元，包括:
　　1.人事費77,584千元
　　2.業務費212,640千元
　　3.設備及投資
　　　156,572千元
　　4.獎補助費9,348千元
三、本年度較上年度增加
　　30,201千元，包括：
　　減列業務費1,509千元
　　增列設備及投資
　　31,640千元
　　增列獎補助費70千元
分支計畫包括：
一般行政136,349千元、民政業務96,190千元、役政及防災業務1,127千元、農漁業務1,952千元、水利業務10,559千元、交通業務2,950千元、社會文化14,819千元、道路及公園業務35,626千元、建築及設備156,572千元。
",,
,,,,,,,,,02,,"　　　5103029100902
　　　第一預備金",,,300,,300,,,,,,,"經常門詳2-9-10冊25頁
一、本預算數係第一預備金
　　之經費
二、本年度預算數300
　　千元，包括:
　　1.預備金300千元
",,
,,,,02911,,,,,,,"　50291100000
　新北市汐止區公所",,,"387,867",,"387,142",,"396,273",,725,,,,,
,,,,,,09,,,,,"　　503029110900
　　區政業務",,,"387,867",,"387,142",,"396,273",,725,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,16,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,01,,"　　　5103029110901
　　　區政業務",,,"387,567",,"386,842",,"396,273",,725,,,"經常門詳2-9-11冊16-25頁
資本門詳2-9-11冊27-28頁
一、本預算數係區政業務之
　　經費
二、本年度預算數387,567
　　千元，包括:
　　1.人事費70,918千元
　　2.業務費237,013千元
　　3.設備及投資
　　　64,472千元
　　4.獎補助費15,164千元
三、本年度較上年度增加
　　725千元，包括：
　　減列業務費5,795千元
　　增列設備及投資6,399千元
　　增列獎補助費121千元
分支計畫包括：
一般行政138,438千元、民政業務113,748千元、役政及防災業務915千元、農漁業務565千元、水利業務16,460千元、交通業務4,292千元、觀光經濟452千元、社會文化14,682千元、道路及公園業務33,543千元、建築及設備64,472千元。
",,
,,,,,,,,,02,,"　　　5103029110902
　　　第一預備金",,,300,,300,,,,,,,"經常門詳2-9-11冊26頁
一、本預算數係第一預備金
　　之經費
二、本年度預算數300
　　千元，包括:
　　1.預備金300千元
",,
,,,,02912,,,,,,,"　50291200000
　新北市瑞芳區公所",,,"220,240",,"209,828",,"217,400",,"10,412",,,,,
,,,,,,09,,,,,"　　503029120900
　　區政業務",,,"220,240",,"209,828",,"217,400",,"10,412",,,,,
,,,,,,,,,01,,"　　　5103029120901
　　　區政業務",,,"220,140",,"209,728",,"217,400",,"10,412",,,"經常門詳2-9-12冊16-21頁
資本門詳2-9-12冊23頁
一、本預算數係區政業務之
　　經費
二、本年度預算數220,140
　　千元，包括:
　　1.人事費60,143千元
　　2.業務費108,165千元
　　3.設備及投資
　　　46,196千元
　　4.獎補助費5,636千元
三、本年度較上年度增加
　　10,412千元，包括：
　　減列業務費1,327千元
　　增列設備及投資
　　11,746千元
　　減列獎補助費7千元
分支計畫包括：
一般行政80,220千元、民政業務64,953千元、役政及防災業務370千元、農漁業務229千元、水利業務4,750千元、交通業務500千元、觀光經濟60千",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,17,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
