        增加其他資產,"-7,244",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
        減少短期債務及其他負債,"-42,802",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
        其他項目之現金流出,"-3,200",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
                其他活動之淨現金流入（流出－),"64,738",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
    現金及約當現金之淨增（淨減－）,"-1,698,158",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
    期初現金及約當現金,"13,732,996",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
    期末現金及約當現金,"12,034,838",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市附屬單位決算,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
特別收入基金現金流量綜計表,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
(依基金別分析),,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
中華民國 104年度,,,,,,,,,,,,,,,,,,,,,,
單位：新臺幣千元,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,合    計,,,臺中市環境保護基金,,,臺中市農業發展基金,,,臺中市動物福利基金,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
項              目,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
業務活動之現金流量,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
本期賸餘（短絀－）,"-1,776,957",,,"168,653",,,"-3,206",,,100,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
調整非現金項目,"14,061",,,"-34,219",,,-312,,,-,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
業務活動之淨現金流入（流出－),"-1,762,896",,,"134,434",,,"-3,518",,,100,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
其他活動之現金流量,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
減少其他資產,"95,474",,,-,,,-,,,-,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
增加短期債務及其他負債,"22,510",,,-,,,-,,,-,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
增加短期投資及短期貸墊款,-,,,-,,,-,,,-,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
增加其他資產,"-7,244",,,-,,,-,,,-,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
減少短期債務及其他負債,"-42,802",,,-50,,,-,,,-,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
其他項目之現金流出,"-3,200",,,"-3,200",,,-,,,-,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
其他活動之淨現金流入（流出－),"64,738",,,"-3,250",,,-,,,-,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
現金及約當現金之淨增（淨減－）,"-1,698,158",,,"131,184",,,"-3,518",,,100,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
期初現金及約當現金,"13,732,996",,,"2,740,534",,,"89,735",,,"6,739",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
期末現金及約當現金,"12,034,838",,,"2,871,718",,,"86,217",,,"6,839",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市附屬單位決算,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
特別收入基金現金流量綜計表,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
(依基金別分析),,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
中華民國 104年度,,,,,,,,,,,,,,,,,,,,,,
單位：新臺幣千元,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,臺中市身心障礙者就業基金,,,臺中市勞工權益基金,,,臺中市公益彩券盈餘分配基金,,,臺中市地方教育發展基金,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
項              目,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
業務活動之現金流量,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
本期賸餘（短絀－）,"-19,918",,,17,,,"-1,472,812",,,"-449,791",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
調整非現金項目,"1,058",,,-1,,,421,,,"47,114",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
業務活動之淨現金流入（流出－),"-18,860",,,16,,,"-1,472,391",,,"-402,677",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
其他活動之現金流量,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
減少其他資產,-,,,-,,,-,,,"95,474",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
增加短期債務及其他負債,-,,,-,,,-,,,"22,510",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
增加短期投資及短期貸墊款,-,,,-,,,-,,,-,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
增加其他資產,-,,,-,,,-,,,"-7,244",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
減少短期債務及其他負債,-,,,-,,,-421,,,"-42,331",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
其他項目之現金流出,-,,,-,,,-,,,-,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
其他活動之淨現金流入（流出－),-,,,-,,,-421,,,"68,409",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
現金及約當現金之淨增（淨減－）,"-18,860",,,16,,,"-1,472,812",,,"-334,268",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
期初現金及約當現金,"638,943",,,"3,801",,,"1,683,524",,,"8,569,720",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
期末現金及約當現金,"620,083",,,"3,817",,,"210,712",,,"8,235,452",,,,,,,,,,,,
